1;2,5-dimethylhexane;Float32[1.607206, 0.91015416, -2.5486624, 0.72635996]
1;2-methylheptane;Float32[1.7008444, 0.83800626, -2.322268, 0.66704565]
1;3-methyldecane;Float32[2.360792, 1.1340923, -3.3258033, 0.93802303]
1;hexadecane;Float32[5.0083756, 0.8926373, -4.495199, 0.49816403]
1;3,3-dimethylhexane;Float32[1.2785121, 1.0264878, -2.9245503, 0.9666818]
1;3-methyltridecane;Float32[3.6806571, 1.0046451, -4.24382, 0.7989432]
1;2-methylbutane;Float32[0.57492757, 0.81786656, -1.5567153, 0.5509551]
1;nonane;Float32[2.204933, 0.78496385, -2.7087622, 0.58022404]
1;heptacosane;Float32[9.186795, 0.8306793, -7.6265726, 0.31118926]
1;2,2-dimethylpropane;Float32[0.2759144, 0.9606422, -1.6405965, 0.49865553]
1;2,4,4-trimethylhexane;Float32[1.4558357, 1.0784485, -3.329408, 1.0384005]
1;octadecane;Float32[5.615138, 0.8070333, -5.229006, 0.41235396]
1;heptadecane;Float32[5.3821425, 0.9438401, -4.778218, 0.5851169]
1;n-undecane;Float32[3.128906, 0.8819027, -3.2180483, 0.5922405]
1;nonadecane;Float32[6.060438, 0.81457734, -5.312523, 0.5094541]
1;2,2,4,4,6,8,8-heptamethylnonane;Float32[3.4826186, 1.1664517, -5.0048885, 0.91569835]
1;3-methyldodecane;Float32[2.9706743, 1.0003202, -3.8279765, 0.85611045]
1;3,4-dimethylhexane;Float32[1.4317719, 0.9464058, -2.6419642, 0.9009047]
1;3-methylheptane;Float32[1.6541644, 0.8625778, -2.3686204, 0.695227]
1;n-butane;Float32[0.26051018, 0.5686015, -1.2888702, 0.33035326]
1;2,2,5,5-tetramethylhexane;Float32[1.684678, 1.1588539, -3.3000686, 0.9369931]
1;tridecane;Float32[3.7080657, 0.70508295, -3.7094483, 0.5548323]
1;2,2,3-trimethylpentane;Float32[1.0540501, 1.0782179, -2.9026191, 1.0613335]
1;decane;Float32[2.5099976, 0.84750783, -3.0221794, 0.6082733]
1;3-ethylpentane;Float32[0.9334148, 0.9152707, -2.4355683, 0.72068685]
1;2,3-dimethyldodecane;Float32[3.307698, 1.0406024, -4.125954, 0.8928544]
1;3-methylundecane;Float32[2.586919, 0.9939301, -3.5644946, 0.880881]
1;2-methyldecane;Float32[2.784334, 0.9010006, -3.3252978, 0.6974166]
1;3-methylpentane;Float32[0.88704026, 0.85792243, -2.124596, 0.5834892]
1;octane;Float32[1.817433, 0.82516116, -2.2549791, 0.60202974]
1;2-methyldodecane;Float32[3.3474543, 1.0223162, -3.8107378, 0.69121724]
1;2,6-dimethyloctane;Float32[2.2056735, 0.9187952, -3.2018433, 0.7911524]
1;2,2,3,4-tetramethylpentane;Float32[1.2977484, 1.1440935, -3.3739982, 1.1267833]
1;3,3-diethylpentane;Float32[1.2579645, 1.129751, -3.1954901, 1.1438223]
1;2,3,4-trimethyl pentane;Float32[1.157745, 1.0244286, -2.7402303, 0.97366065]
1;2-methylhexane;Float32[1.3269681, 0.8888104, -2.2424994, 0.6446895]
1;2,2,3-trimethylbutane;Float32[0.8103491, 1.0938182, -2.6156883, 0.97902733]
1;3-methyl-3-ethylpentane;Float32[1.1277968, 1.068354, -2.9149146, 1.0516032]
1;pentadecane;Float32[4.7299004, 0.75857, -4.4196405, 0.49419555]
1;hexane;Float32[1.1072496, 0.79703546, -1.8136305, 0.46222225]
1;2-methyloctane;Float32[2.2575462, 0.78111356, -2.8620644, 0.7105538]
1;octacosane;Float32[9.500755, 0.8664552, -7.920306, 0.31191954]
1;2,2,4,4-tetramethylpentane;Float32[1.2466348, 1.1591324, -3.1895914, 0.99567205]
1;2-methyl-3-ethyl-pentane;Float32[1.3959452, 0.9793283, -2.6468225, 0.91044456]
1;2-methylpentane;Float32[1.0190083, 0.8240229, -1.7596505, 0.542112]
1;2,3,3,4-tetramethylpentane;Float32[1.2689313, 1.1234206, -3.4275787, 1.2142855]
1;2,3-dimethyldecane;Float32[2.6713002, 0.99030966, -3.557414, 0.9518383]
1;ethane;Float32[-0.4065396, 0.30383673, -0.6518185, 0.01586679]
1;2,3-dimethylpentane;Float32[1.0186061, 0.9592912, -2.2921462, 0.8763394]
1;2,3-dimethylundecane;Float32[2.9297168, 1.044649, -3.8949234, 0.93091005]
1;pentane;Float32[0.6345675, 0.77531517, -1.470954, 0.38538727]
1;tetradecane;Float32[4.0891867, 0.76609135, -3.9501765, 0.67410856]
1;2-methylundecane;Float32[2.963946, 1.0779262, -3.562851, 0.79528266]
1;squalane;Float32[8.630239, 1.0679207, -8.565599, 0.33634743]
1;2,2-dimethylbutane;Float32[0.74161065, 0.9745797, -2.0427504, 0.7036334]
1;2-methylpropane;Float32[0.2460104, 0.81035894, -1.1000458, 0.30155578]
1;2,3,3-trimethylpentane;Float32[1.029287, 1.1071252, -2.9887176, 1.1377802]
1;3-ethylhexane;Float32[1.63337, 0.8752588, -2.5957196, 0.78076535]
1;2,2-dimethylhexane;Float32[1.4616772, 1.0089855, -2.7907352, 0.823597]
1;2,2,4-trimethylpentane;Float32[1.1586758, 1.0913221, -2.633116, 0.9054449]
1;2,4-dimethylhexane;Float32[1.4786025, 0.95035, -2.5946672, 0.80234855]
1;2,2,5-trimethylhexane;Float32[1.6786994, 0.941823, -3.1442556, 0.8288323]
1;3-methylhexane;Float32[1.2637333, 0.9185972, -2.3062115, 0.7402166]
1;dodecane;Float32[3.4045632, 0.76214916, -3.47776, 0.53610045]
1;eicosane;Float32[6.4350348, 0.9187834, -5.673935, 0.45090517]
1;2,3-dimethylheptane;Float32[1.9046348, 0.97232294, -2.7526677, 0.88946956]
1;2,7-dimethyloctane;Float32[2.287545, 0.93195224, -3.1418538, 0.7598861]
1;4-methylheptane;Float32[1.668367, 0.85581255, -2.5512042, 0.7220003]
1;tetracosane;Float32[8.237969, 0.8178052, -6.7973123, 0.38514146]
1;methane;Float32[-0.5792105, 0.34739324, -0.51287156, -0.027793933]
1;3,3-dimethylpentane;Float32[0.87818635, 1.0405949, -2.4819531, 0.94862866]
1;2,2,3,3-tetramethylpentane;Float32[1.1909169, 1.1585885, -3.4611354, 1.2451744]
1;2,2-dimethylpentane;Float32[1.0528914, 0.9665462, -2.4884186, 0.7852251]
1;2-methyltridecane;Float32[3.7340963, 0.8577122, -4.161954, 0.74112827]
1;2,3-dimethylbutane;Float32[0.6791891, 0.9435445, -1.8855087, 0.7098928]
1;2,3-dimethylhexane;Float32[1.3332936, 0.9157164, -2.6057312, 0.8682172]
1;2,3-dimethylnonane;Float32[2.0415418, 1.1855417, -3.4669847, 0.97791594]
1;propane;Float32[0.027315468, 0.45812482, -0.80607504, 0.112018734]
1;heptane;Float32[1.4607652, 0.8084655, -2.0691228, 0.54108554]
1;2,4-dimethylpentane;Float32[1.1249129, 0.9396266, -2.1975474, 0.6927802]
2;2,5-dimethylhexane;Float32[1.619255, 0.9217685, -2.5290284, 0.71551335]
2;2-methylheptane;Float32[1.7125067, 0.8492317, -2.302465, 0.656582]
2;3-methyldecane;Float32[2.376935, 1.1496946, -3.2982883, 0.92340326]
2;hexadecane;Float32[5.027496, 0.911106, -4.459714, 0.48084676]
2;3,3-dimethylhexane;Float32[1.2923025, 1.0398039, -2.90276, 0.95420414]
2;3-methyltridecane;Float32[3.7006896, 1.0240498, -4.2093997, 0.78071004]
2;2-methylbutane;Float32[0.58236265, 0.8250295, -1.5445508, 0.54424274]
2;nonane;Float32[2.2160833, 0.79566884, -2.6880147, 0.570275]
2;heptacosane;Float32[9.217503, 0.8604333, -7.5704618, 0.28307664]
2;2,2-dimethylpropane;Float32[0.28398582, 0.96841615, -1.6277976, 0.4913813]
2;2,4,4-trimethylhexane;Float32[1.4719743, 1.0940514, -3.3045785, 1.0237664]
2;octadecane;Float32[5.6363325, 0.8275269, -5.189813, 0.39309704]
2;heptadecane;Float32[5.4022837, 0.963304, -4.740887, 0.5668473]
2;n-undecane;Float32[3.1424618, 0.8949461, -3.1928124, 0.5800921]
2;nonadecane;Float32[6.082721, 0.836128, -5.2714067, 0.4891895]
2;2,2,4,4,6,8,8-heptamethylnonane;Float32[3.5089848, 1.1920757, -4.963905, 0.891435]
2;3-methyldodecane;Float32[2.9894226, 1.0184679, -3.7958488, 0.8390809]
2;3,4-dimethylhexane;Float32[1.4448012, 0.9589963, -2.62125, 0.889096]
2;3-methylheptane;Float32[1.6661967, 0.87417775, -2.348464, 0.6843752]
2;n-butane;Float32[0.26514885, 0.5730384, -1.2802875, 0.32623333]
2;2,2,5,5-tetramethylhexane;Float32[1.7014178, 1.1750486, -3.273781, 0.92178535]
2;tridecane;Float32[3.7239335, 0.72038084, -3.67989, 0.5405416]
2;2,2,3-trimethylpentane;Float32[1.0688156, 1.0924841, -2.880186, 1.0479624]
2;decane;Float32[2.5222995, 0.85933006, -2.9992614, 0.59727466]
2;3-ethylpentane;Float32[0.9432262, 0.92472273, -2.4190679, 0.71184355]
2;2,3-dimethyldodecane;Float32[3.3292925, 1.0615416, -4.0902967, 0.8731711]
2;3-methylundecane;Float32[2.6044242, 1.0108649, -3.5345986, 0.8649981]
2;2-methyldecane;Float32[2.800116, 0.91624063, -3.2981212, 0.68315595]
2;3-methylpentane;Float32[0.8960024, 0.8665597, -2.1098564, 0.5753942]
2;octane;Float32[1.8272907, 0.8346122, -2.2366042, 0.59326065]
2;2-methyldodecane;Float32[3.3658059, 1.0400637, -3.7789562, 0.67458326]
2;2,6-dimethyloctane;Float32[2.2213123, 0.9339016, -3.1763592, 0.77703136]
2;2,2,3,4-tetramethylpentane;Float32[1.31401, 1.1598425, -3.3493638, 1.1119624]
2;3,3-diethylpentane;Float32[1.2724508, 1.1437265, -3.1722827, 1.1307527]
2;2,3,4-trimethyl pentane;Float32[1.1710223, 1.0372655, -2.7195973, 0.9616095]
2;2-methylhexane;Float32[1.3372618, 0.898717, -2.2252092, 0.63544375]
2;2,2,3-trimethylbutane;Float32[0.8233949, 1.1064247, -2.5961325, 0.96721184]
2;3-methyl-3-ethylpentane;Float32[1.1412452, 1.0813217, -2.8936315, 1.0394843]
2;pentadecane;Float32[4.7479434, 0.775989, -4.386092, 0.47788215]
2;hexane;Float32[1.1144961, 0.8039711, -1.8001477, 0.45579126]
2;2-methyloctane;Float32[2.2706296, 0.7937202, -2.8396845, 0.69878966]
2;octacosane;Float32[9.532506, 0.89722484, -7.8622746, 0.28284132]
2;2,2,4,4-tetramethylpentane;Float32[1.2622069, 1.1741989, -3.1654825, 0.98151636]
2;2-methyl-3-ethyl-pentane;Float32[1.4087719, 0.9917223, -2.6264653, 0.8988247]
2;2-methylpentane;Float32[1.0278608, 0.8325453, -1.7449734, 0.5341454]
2;2,3,3,4-tetramethylpentane;Float32[1.2854584, 1.139432, -3.4026787, 1.1992098]
2;2,3-dimethyldecane;Float32[2.6902163, 1.0086324, -3.5264194, 0.93463075]
2;ethane;Float32[-0.4045535, 0.30574173, -0.64799213, 0.01409154]
2;2,3-dimethylpentane;Float32[1.0301827, 0.97048396, -2.2740006, 0.8658209]
2;2,3-dimethylundecane;Float32[2.9500296, 1.064336, -3.8615065, 0.91241384]
2;pentane;Float32[0.64054155, 0.7810301, -1.4598635, 0.38008595]
2;tetradecane;Float32[4.1061473, 0.78245395, -3.9186027, 0.6588043]
2;2-methylundecane;Float32[2.9810245, 1.0944293, -3.5333686, 0.7798329]
2;squalane;Float32[8.672582, 1.1091002, -8.496233, 0.29733694]
2;2,2-dimethylbutane;Float32[0.7519263, 0.9845316, -2.0266693, 0.6943077]
2;2-methylpropane;Float32[0.2514057, 0.81554776, -1.0909884, 0.29670316]
2;2,3,3-trimethylpentane;Float32[1.0443577, 1.1216933, -2.9659686, 1.1241151]
2;3-ethylhexane;Float32[1.6450201, 0.88649184, -2.5761802, 0.7702525]
2;2,2-dimethylhexane;Float32[1.4748243, 1.021662, -2.7695475, 0.8117421]
2;2,2,4-trimethylpentane;Float32[1.1725372, 1.1047119, -2.611687, 0.8928932]
2;2,4-dimethylhexane;Float32[1.4912957, 0.96261024, -2.5743442, 0.79084754]
2;2,2,5-trimethylhexane;Float32[1.6939915, 0.9565922, -3.120325, 0.81500566]
2;3-methylhexane;Float32[1.274279, 0.92876166, -2.2887475, 0.73069507]
2;dodecane;Float32[3.4192784, 0.7763221, -3.4503555, 0.5228819]
2;eicosane;Float32[6.4583793, 0.9413643, -5.630953, 0.42965317]
2;2,3-dimethylheptane;Float32[1.9192632, 0.98646075, -2.7291548, 0.8762224]
2;2,7-dimethyloctane;Float32[2.302406, 0.9462904, -3.1171956, 0.74649996]
2;4-methylheptane;Float32[1.6800939, 0.86710876, -2.5314517, 0.7114471]
2;tetracosane;Float32[8.26552, 0.84448296, -6.74684, 0.35996664]
2;methane;Float32[-0.5782996, 0.34827158, -0.5110264, -0.028620172]
2;3,3-dimethylpentane;Float32[0.8904561, 1.0524371, -2.462836, 0.9375367]
2;2,2,3,3-tetramethylpentane;Float32[1.2080673, 1.1752121, -3.4353328, 1.2295084]
2;2,2-dimethylpentane;Float32[1.0646309, 0.97786766, -2.4698088, 0.7746264]
2;2-methyltridecane;Float32[3.7535937, 0.8765799, -4.128053, 0.7234216]
2;2,3-dimethylbutane;Float32[0.6887816, 0.95281756, -1.8704602, 0.70117843]
2;2,3-dimethylhexane;Float32[1.3464597, 0.92844194, -2.584855, 0.8562726]
2;2,3-dimethylnonane;Float32[2.0590377, 1.2024746, -3.438426, 0.96203005]
2;propane;Float32[0.03069172, 0.46135584, -0.79985493, 0.10901758]
2;heptane;Float32[1.4693519, 0.81669027, -2.0531325, 0.53346014]
2;2,4-dimethylpentane;Float32[1.1355923, 0.94992775, -2.1803517, 0.6831318]
3;2,5-dimethylhexane;Float32[1.6310176, 0.9331342, -2.5097544, 0.70488775]
3;2-methylheptane;Float32[1.7239026, 0.86023146, -2.2830148, 0.64630866]
3;3-methyldecane;Float32[2.3927534, 1.1650205, -3.2712293, 0.909013]
3;hexadecane;Float32[5.046307, 0.9293222, -4.424744, 0.46369857]
3;3,3-dimethylhexane;Float32[1.3057531, 1.0528221, -2.8813872, 0.9419994]
3;3-methyltridecane;Float32[3.7203627, 1.0431474, -4.1755047, 0.7627202]
3;2-methylbutane;Float32[0.5896171, 0.8320358, -1.5326085, 0.53766954]
3;nonane;Float32[2.2270064, 0.8061886, -2.667612, 0.5604643]
3;heptacosane;Float32[9.247781, 0.88984007, -7.515104, 0.2551679]
3;2,2-dimethylpropane;Float32[0.29184967, 0.97600824, -1.615251, 0.4842742]
3;2,4,4-trimethylhexane;Float32[1.487718, 1.1093041, -3.2802272, 1.009457]
3;octadecane;Float32[5.6572046, 0.8477534, -5.151177, 0.37401432]
3;heptadecane;Float32[5.4221067, 0.9825084, -4.704093, 0.5487489]
3;n-undecane;Float32[3.155763, 0.90777993, -3.1679754, 0.5680954]
3;nonadecane;Float32[6.1046677, 0.8574005, -5.2308702, 0.46910363]
3;2,2,4,4,6,8,8-heptamethylnonane;Float32[3.5348468, 1.2172567, -4.923573, 0.86755794]
3;3-methyldodecane;Float32[3.0078235, 1.0363184, -3.764223, 0.82229036]
3;3,4-dimethylhexane;Float32[1.4575175, 0.97131294, -2.6009183, 0.8775374]
3;3-methylheptane;Float32[1.6779536, 0.8855415, -2.3286686, 0.6737272]
3;n-butane;Float32[0.2696808, 0.5773875, -1.2718544, 0.32218152]
3;2,2,5,5-tetramethylhexane;Float32[1.7177814, 1.1909109, -3.2479708, 0.9068785]
3;tridecane;Float32[3.7395253, 0.73545134, -3.6507778, 0.52641064]
3;2,2,3-trimethylpentane;Float32[1.0832123, 1.1064224, -2.8581917, 1.0348964]
3;decane;Float32[2.5343604, 0.870955, -2.9767156, 0.5864213]
3;3-ethylpentane;Float32[0.9528071, 0.9339768, -2.4028664, 0.7031718]
3;2,3-dimethyldodecane;Float32[3.3504858, 1.0821317, -4.0551944, 0.8537803]
3;3-methylundecane;Float32[2.6215944, 1.027513, -3.5051813, 0.849349]
3;2-methyldecane;Float32[2.815585, 0.9312138, -3.2713904, 0.6691128]
3;3-methylpentane;Float32[0.90474886, 0.875011, -2.0953836, 0.5674631]
3;octane;Float32[1.8369383, 0.843892, -2.218545, 0.5846203]
3;2-methyldodecane;Float32[3.3838196, 1.0575241, -3.7476678, 0.6581765]
3;2,6-dimethyloctane;Float32[2.2366052, 0.94870895, -3.1513214, 0.7631703]
3;2,2,3,4-tetramethylpentane;Float32[1.3298811, 1.1752445, -3.3252022, 1.097466]
3;3,3-diethylpentane;Float32[1.2865957, 1.157404, -3.1495104, 1.1179502]
3;2,3,4-trimethyl pentane;Float32[1.1839741, 1.049814, -2.6993608, 0.9498259]
3;2-methylhexane;Float32[1.3473119, 0.90841657, -2.2082322, 0.6263764]
3;2,2,3-trimethylbutane;Float32[0.83610743, 1.1187344, -2.5769675, 0.95567685]
3;3-methyl-3-ethylpentane;Float32[1.1543621, 1.0939991, -2.8727577, 1.0276294]
3;pentadecane;Float32[4.7656903, 0.79316354, -4.3530364, 0.4617352]
3;hexane;Float32[1.12158, 0.8107733, -1.7869024, 0.4494628]
